date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index
2026-02-10,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,13,2256.15,334,0,116.07
2026-02-11,P1001,Shoes,Nike,US,web,Winter,173.55,104.13,-40.0,40,Clearance,17,1770.21,356,0,151.79
2026-02-12,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,10,1735.5,152,0,89.29
2026-02-13,P1001,Shoes,Nike,US,mobile,Winter,173.55,112.81,-35.0,35,Buy One Get One,12,1353.72,209,0,107.14
2026-02-14,P1001,Shoes,Nike,US,app,Winter,173.55,147.52,-15.0,15,Member Offer,18,2655.36,139,0,160.71
2026-02-15,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,14,2429.7,307,0,125.0
2026-02-16,P1001,Shoes,Nike,US,app,Winter,173.55,104.13,-40.0,40,Flash Sale,14,1457.82,284,0,125.0
2026-02-17,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,11,1909.05,205,0,98.21
2026-02-18,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,13,2256.15,220,0,116.07
2026-02-19,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,7,1214.85,291,0,62.5
2026-02-20,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,16,2776.8,264,0,142.86
2026-02-21,P1001,Shoes,Nike,US,mobile,Winter,173.55,130.16,-25.0,25,Percentage Discount,16,2082.56,199,0,142.86
2026-02-22,P1001,Shoes,Nike,US,mobile,Winter,173.55,130.16,-25.0,25,Percentage Discount,13,1692.08,354,0,116.07
2026-02-23,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,12,2082.6,208,0,107.14
2026-02-24,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,15,2603.25,288,0,133.93
2026-02-25,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,11,1909.05,151,0,98.21
2026-02-26,P1001,Shoes,Nike,US,app,Winter,173.55,156.2,-10.0,10,Percentage Discount,16,2499.2,298,0,142.86
2026-02-27,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,14,2429.7,375,0,125.0
2026-02-28,P1001,Shoes,Nike,US,web,Winter,173.55,147.52,-15.0,15,Percentage Discount,15,2212.8,182,0,133.93
2026-03-01,P1001,Shoes,Nike,US,app,Spring,173.55,104.13,-40.0,40,Flash Sale,19,1978.47,495,0,169.64
2026-03-02,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,10,1735.5,345,0,89.29
2026-03-03,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,9,1561.95,236,0,80.36
2026-03-04,P1001,Shoes,Nike,US,web,Spring,173.55,138.84,-20.0,20,Percentage Discount,10,1388.4,139,0,89.29
2026-03-05,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,14,2429.7,213,0,125.0
2026-03-06,P1001,Shoes,Nike,US,web,Spring,173.55,156.2,-10.0,10,Percentage Discount,9,1405.8,366,0,80.36
2026-03-07,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,8,1388.4,202,0,71.43
2026-03-08,P1001,Shoes,Nike,US,app,Spring,173.55,121.48,-30.0,30,Flash Sale,14,1700.72,346,0,125.0
2026-03-09,P1001,Shoes,Nike,US,web,Spring,173.55,86.78,-50.0,50,Clearance,15,1301.7,215,0,133.93
2026-03-10,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,14,2429.7,153,0,125.0
2026-03-11,P1001,Shoes,Nike,US,web,Spring,173.55,147.52,-15.0,15,Percentage Discount,11,1622.72,217,0,98.21
2026-03-12,P1001,Shoes,Nike,US,web,Spring,173.55,138.84,-20.0,20,Flash Sale,12,1666.08,284,0,107.14
2026-03-13,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,13,2256.15,242,0,116.07
2026-03-14,P1001,Shoes,Nike,US,web,Spring,173.55,147.52,-15.0,15,Percentage Discount,12,1770.24,185,0,107.14
2026-03-15,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,10,1735.5,364,0,89.29
2026-03-16,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,13,2256.15,320,0,116.07
2026-03-17,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,11,1909.05,296,0,98.21
2026-03-18,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,15,2603.25,212,0,133.93
2026-03-19,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,13,2256.15,320,0,116.07
2026-03-20,P1001,Shoes,Nike,US,app,Spring,173.55,130.16,-25.0,25,Percentage Discount,17,2212.72,399,0,151.79
2026-03-21,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,12,2082.6,191,0,107.14
2026-03-22,P1001,Shoes,Nike,US,mobile,Spring,173.55,130.16,-25.0,25,Percentage Discount,12,1561.92,434,0,107.14
2026-03-23,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,13,2256.15,310,0,116.07
2026-03-24,P1001,Shoes,Nike,US,web,Spring,173.55,112.81,-35.0,35,Buy One Get One,10,1128.1,278,0,89.29
2026-03-25,P1001,Shoes,Nike,US,mobile,Spring,173.55,121.48,-30.0,30,Percentage Discount,9,1093.32,174,0,80.36
2026-03-26,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,12,2082.6,183,0,107.14
2026-03-27,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,13,2256.15,62,0,116.07
2026-03-28,P1001,Shoes,Nike,US,app,Spring,173.55,121.48,-30.0,30,Percentage Discount,16,1943.68,260,0,142.86
2026-03-29,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,9,1561.95,365,0,80.36
2026-03-30,P1001,Shoes,Nike,US,web,Spring,173.55,112.81,-35.0,35,Buy One Get One,13,1466.53,398,0,116.07
2026-03-31,P1001,Shoes,Nike,US,app,Spring,173.55,147.52,-15.0,15,Member Offer,11,1622.72,280,0,98.21
2026-01-01,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,237,0,75.0
2026-01-02,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,168,0,75.0
2026-01-03,P1002,Shoes,Nike,UK,app,Winter,352.62,264.47,-25.0,25,Percentage Discount,6,1586.82,437,0,150.0
2026-01-04,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,445,0,100.0
2026-01-05,P1002,Shoes,Nike,UK,app,Winter,352.62,211.57,-40.0,40,Flash Sale,6,1269.42,331,0,150.0
2026-01-06,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,2,705.24,207,0,50.0
2026-01-07,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,209,0,75.0
2026-01-08,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,417,0,100.0
2026-01-09,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,280,0,100.0
2026-01-10,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,224,0,75.0
2026-01-11,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,191,0,100.0
2026-01-12,P1002,Shoes,Nike,UK,mobile,Winter,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,296,0,100.0
2026-01-13,P1002,Shoes,Nike,UK,app,Winter,352.62,211.57,-40.0,40,Flash Sale,6,1269.42,186,0,150.0
2026-01-14,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,310,0,125.0
2026-01-15,P1002,Shoes,Nike,UK,app,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,327,0,125.0
2026-01-16,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,454,0,75.0
2026-01-17,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,325,0,100.0
2026-01-18,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,275,0,125.0
2026-01-19,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,222,0,125.0
2026-01-20,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,2,705.24,408,0,50.0
2026-01-21,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,171,0,100.0
2026-01-22,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,326,0,100.0
2026-01-23,P1002,Shoes,Nike,UK,mobile,Winter,352.62,299.73,-15.0,15,Member Offer,2,599.46,273,0,50.0
2026-01-24,P1002,Shoes,Nike,UK,mobile,Winter,352.62,317.36,-10.0,10,Member Offer,3,952.08,316,0,75.0
2026-01-25,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,289,0,100.0
2026-01-26,P1002,Shoes,Nike,UK,app,Winter,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,387,0,100.0
2026-01-27,P1002,Shoes,Nike,UK,mobile,Winter,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,276,0,125.0
2026-01-28,P1002,Shoes,Nike,UK,mobile,Winter,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,319,0,125.0
2026-01-29,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,145,0,75.0
2026-01-30,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,6,1375.2,363,0,150.0
2026-01-31,P1002,Shoes,Nike,UK,web,Winter,352.62,282.1,-20.0,20,Flash Sale,5,1410.5,95,0,125.0
2026-02-01,P1002,Shoes,Nike,UK,mobile,Winter,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,162,0,125.0
2026-02-02,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,206,0,100.0
2026-02-03,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,7,2468.34,148,0,175.0
2026-02-04,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,296,0,100.0
2026-02-05,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,218,0,100.0
2026-02-06,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,112,0,125.0
2026-02-07,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,340,0,75.0
2026-02-08,P1002,Shoes,Nike,UK,web,Winter,352.62,317.36,-10.0,10,Member Offer,4,1269.44,334,0,100.0
2026-02-09,P1002,Shoes,Nike,UK,app,Winter,352.62,334.99,-5.0,5,Member Offer,5,1674.95,419,0,125.0
2026-02-10,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,234,0,125.0
2026-02-11,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,262,0,125.0
2026-02-12,P1002,Shoes,Nike,UK,web,Winter,352.62,282.1,-20.0,20,Flash Sale,6,1692.6,239,0,150.0
2026-02-13,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,275,0,75.0
2026-02-14,P1002,Shoes,Nike,UK,mobile,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,136,0,125.0
2026-02-15,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,394,0,75.0
2026-02-16,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,363,0,100.0
2026-02-17,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,339,0,100.0
2026-02-18,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,387,0,100.0
2026-02-19,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,332,0,100.0
2026-02-20,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,7,2468.34,345,0,175.0
2026-02-21,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,203,0,125.0
2026-02-22,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,261,0,125.0
2026-02-23,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,194,0,75.0
2026-02-24,P1002,Shoes,Nike,UK,app,Winter,352.62,264.47,-25.0,25,Percentage Discount,6,1586.82,313,0,150.0
2026-02-25,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,175,0,75.0
2026-02-26,P1002,Shoes,Nike,UK,app,Winter,352.62,282.1,-20.0,20,Percentage Discount,4,1128.4,244,0,100.0
2026-02-27,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,211,0,125.0
2026-02-28,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,188,0,75.0
2026-03-01,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,127,0,100.0
2026-03-02,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,472,0,75.0
2026-03-03,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,317,0,100.0
2026-03-04,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,5,1763.1,301,0,125.0
2026-03-05,P1002,Shoes,Nike,UK,mobile,Spring,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,259,0,125.0
2026-03-06,P1002,Shoes,Nike,UK,app,Spring,352.62,211.57,-40.0,40,Flash Sale,5,1057.85,427,0,125.0
2026-03-07,P1002,Shoes,Nike,UK,web,Spring,352.62,176.31,-50.0,50,Clearance,4,705.24,270,0,100.0
2026-03-08,P1002,Shoes,Nike,UK,web,Spring,352.62,352.62,0.0,0,None,3,1057.86,237,0,75.0
2026-03-09,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,341,0,125.0
2026-03-10,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,331,0,125.0
2026-03-11,P1002,Shoes,Nike,UK,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,230,0,100.0
2026-03-12,P1002,Shoes,Nike,UK,mobile,Spring,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,248,0,100.0
2026-03-13,P1002,Shoes,Nike,UK,mobile,Spring,352.62,299.73,-15.0,15,Percentage Discount,3,899.19,246,0,75.0
2026-03-14,P1002,Shoes,Nike,UK,app,Spring,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,431,0,125.0
2026-03-15,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,2,705.24,222,0,50.0
2026-03-16,P1002,Shoes,Nike,UK,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,250,0,100.0
2026-03-17,P1002,Shoes,Nike,UK,web,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,401,0,125.0
2026-03-18,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,390,0,100.0
2026-03-19,P1002,Shoes,Nike,UK,web,Spring,352.62,352.62,0.0,0,None,4,1410.48,260,0,100.0
2026-03-20,P1002,Shoes,Nike,UK,mobile,Spring,352.62,211.57,-40.0,40,Flash Sale,4,846.28,288,0,100.0
2026-03-21,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,183,0,75.0
2026-03-22,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,2,705.24,372,0,50.0
2026-03-23,P1002,Shoes,Nike,UK,web,Spring,352.62,246.83,-30.0,30,Percentage Discount,4,987.32,130,0,100.0
2026-03-24,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,271,0,125.0
2026-03-25,P1002,Shoes,Nike,UK,app,Spring,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,304,0,100.0
2026-03-26,P1002,Shoes,Nike,UK,web,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,388,0,125.0
2026-03-27,P1002,Shoes,Nike,UK,app,Spring,352.62,317.36,-10.0,10,Member Offer,4,1269.44,253,0,100.0
2026-03-28,P1002,Shoes,Nike,UK,app,Spring,352.62,317.36,-10.0,10,Member Offer,6,1904.16,221,0,150.0
2026-03-29,P1002,Shoes,Nike,UK,mobile,Spring,352.62,317.36,-10.0,10,Percentage Discount,4,1269.44,153,0,100.0
2026-03-30,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,484,0,100.0
2026-03-31,P1002,Shoes,Nike,UK,web,Spring,352.62,299.73,-15.0,15,Percentage Discount,5,1498.65,165,0,125.0
2026-01-01,P1002,Shoes,Nike,CA,web,Winter,352.62,299.73,-15.0,15,Member Offer,3,899.19,306,0,75.0
2026-01-02,P1002,Shoes,Nike,CA,app,Winter,352.62,176.31,-50.0,50,Clearance,8,1410.48,218,0,200.0
2026-01-03,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,201,0,100.0
2026-01-04,P1002,Shoes,Nike,CA,app,Winter,352.62,282.1,-20.0,20,Percentage Discount,6,1692.6,103,0,150.0
2026-01-05,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,424,0,125.0
2026-01-06,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,6,2115.72,190,0,150.0
2026-01-07,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,385,0,125.0
2026-01-08,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,233,0,100.0
2026-01-09,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,337,0,100.0
2026-01-10,P1002,Shoes,Nike,CA,mobile,Winter,352.62,211.57,-40.0,40,Clearance,6,1269.42,245,0,150.0
2026-01-11,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,265,0,75.0
2026-01-12,P1002,Shoes,Nike,CA,web,Winter,352.62,317.36,-10.0,10,Percentage Discount,3,952.08,239,0,75.0
2026-01-13,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,6,2115.72,391,0,150.0
2026-01-14,P1002,Shoes,Nike,CA,mobile,Winter,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,331,0,100.0
2026-01-15,P1002,Shoes,Nike,CA,app,Winter,352.62,246.83,-30.0,30,Percentage Discount,6,1480.98,322,0,150.0
2026-01-16,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,218,0,75.0
2026-01-17,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,249,0,125.0
2026-01-18,P1002,Shoes,Nike,CA,web,Winter,352.62,282.1,-20.0,20,Percentage Discount,3,846.3,385,0,75.0
2026-01-19,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,351,0,100.0
2026-01-20,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,216,0,125.0
2026-01-21,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,2,705.24,285,0,50.0
2026-01-22,P1002,Shoes,Nike,CA,app,Winter,352.62,299.73,-15.0,15,Member Offer,4,1198.92,400,0,100.0
2026-01-23,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,368,0,75.0
2026-01-24,P1002,Shoes,Nike,CA,mobile,Winter,352.62,282.1,-20.0,20,Flash Sale,5,1410.5,336,0,125.0
2026-01-25,P1002,Shoes,Nike,CA,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,8,1833.6,208,0,200.0
2026-01-26,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,423,0,75.0
2026-01-27,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,290,0,125.0
2026-01-28,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,349,0,100.0
2026-01-29,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,277,0,75.0
2026-01-30,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,399,0,75.0
2026-01-31,P1002,Shoes,Nike,CA,web,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,282,0,125.0
2026-02-01,P1002,Shoes,Nike,CA,mobile,Winter,352.62,211.57,-40.0,40,Clearance,5,1057.85,289,0,125.0
2026-02-02,P1002,Shoes,Nike,CA,web,Winter,352.62,282.1,-20.0,20,Percentage Discount,4,1128.4,342,0,100.0
2026-02-03,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,201,0,125.0
2026-02-04,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,286,0,100.0
2026-02-05,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,326,0,125.0
2026-02-06,P1002,Shoes,Nike,CA,app,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,275,0,125.0
2026-02-07,P1002,Shoes,Nike,CA,mobile,Winter,352.62,282.1,-20.0,20,Flash Sale,4,1128.4,363,0,100.0
2026-02-08,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,293,0,125.0
2026-02-09,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,2,705.24,188,0,50.0
2026-02-10,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,119,0,100.0
2026-02-11,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,402,0,75.0
2026-02-12,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,235,0,125.0
2026-02-13,P1002,Shoes,Nike,CA,mobile,Winter,352.62,282.1,-20.0,20,Flash Sale,5,1410.5,423,0,125.0
2026-02-14,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,170,0,75.0
2026-02-15,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,146,0,100.0
2026-02-16,P1002,Shoes,Nike,CA,app,Winter,352.62,282.1,-20.0,20,Percentage Discount,6,1692.6,206,0,150.0
2026-02-17,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,294,0,100.0
2026-02-18,P1002,Shoes,Nike,CA,mobile,Winter,352.62,317.36,-10.0,10,Percentage Discount,6,1904.16,307,0,150.0
2026-02-19,P1002,Shoes,Nike,CA,web,Winter,352.62,317.36,-10.0,10,Percentage Discount,3,952.08,186,0,75.0
2026-02-20,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,280,0,100.0
2026-02-21,P1002,Shoes,Nike,CA,app,Winter,352.62,246.83,-30.0,30,Clearance,6,1480.98,273,0,150.0
2026-02-22,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,309,0,100.0
2026-02-23,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,370,0,100.0
2026-02-24,P1002,Shoes,Nike,CA,web,Winter,352.62,229.2,-35.0,35,Buy One Get One,6,1375.2,301,0,150.0
2026-02-25,P1002,Shoes,Nike,CA,mobile,Winter,352.62,282.1,-20.0,20,Percentage Discount,7,1974.7,354,0,175.0
2026-02-26,P1002,Shoes,Nike,CA,mobile,Winter,352.62,264.47,-25.0,25,Percentage Discount,5,1322.35,324,0,125.0
2026-02-27,P1002,Shoes,Nike,CA,mobile,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,266,0,125.0
2026-02-28,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,218,0,100.0
2026-03-01,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,5,1763.1,278,0,125.0
2026-03-02,P1002,Shoes,Nike,CA,web,Spring,352.62,352.62,0.0,0,None,3,1057.86,276,0,75.0
2026-03-03,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,219,0,75.0
2026-03-04,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,3,1057.86,269,0,75.0
2026-03-05,P1002,Shoes,Nike,CA,mobile,Spring,352.62,264.47,-25.0,25,Percentage Discount,5,1322.35,277,0,125.0
2026-03-06,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,276,0,100.0
2026-03-07,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,3,1057.86,269,0,75.0
2026-03-08,P1002,Shoes,Nike,CA,app,Spring,352.62,282.1,-20.0,20,Percentage Discount,4,1128.4,399,0,100.0
2026-03-09,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,242,0,100.0
2026-03-10,P1002,Shoes,Nike,CA,web,Spring,352.62,211.57,-40.0,40,Clearance,5,1057.85,178,0,125.0
2026-03-11,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,404,0,100.0
2026-03-12,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,399,0,100.0
2026-03-13,P1002,Shoes,Nike,CA,mobile,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,328,0,125.0
2026-03-14,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,202,0,100.0
2026-03-15,P1002,Shoes,Nike,CA,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,6,1480.98,180,0,150.0
2026-03-16,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,3,1057.86,247,0,75.0
2026-03-17,P1002,Shoes,Nike,CA,app,Spring,352.62,352.62,0.0,0,None,3,1057.86,446,0,75.0
2026-03-18,P1002,Shoes,Nike,CA,mobile,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,373,0,125.0
2026-03-19,P1002,Shoes,Nike,CA,mobile,Spring,352.62,264.47,-25.0,25,Percentage Discount,6,1586.82,255,0,150.0
2026-03-20,P1002,Shoes,Nike,CA,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,191,0,75.0
2026-03-21,P1002,Shoes,Nike,CA,web,Spring,352.62,352.62,0.0,0,None,3,1057.86,157,0,75.0
